order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,country,payment_method,order_status,order_timestamp
ORD-109509,CUST-11081,PROD-1021,Bluetooth Speaker,Electronics,1,895.34,895.34,Brazil,Credit Card,Shipped,2026-02-26 21:09:31
ORD-105506,CUST-10682,PROD-1092,Jeans,Apparel,4,205.82,823.28,Germany,Bank Transfer,Completed,2026-02-26 22:35:34
ORD-105208,CUST-10804,PROD-1095,Resistance Bands,Sports,1,132.55,132.55,United States,Bank Transfer,Processing,2026-02-26 22:41:02
ORD-104076,CUST-12407,PROD-1066,Coffee Maker,Home,1,266.14,266.14,Germany,Credit Card,Processing,2026-02-26 23:01:19
ORD-102050,CUST-11257,PROD-1104,Air Fryer,Home,1,41.43,41.43,United States,Credit Card,Processing,2026-02-27 00:03:45
ORD-102997,CUST-10763,PROD-1122,Coffee Maker,Home,2,46.28,92.56,United States,Credit Card,Shipped,2026-02-27 00:59:57
ORD-100309,CUST-10979,PROD-1092,Bluetooth Speaker,Electronics,1,177.85,177.85,United States,Digital Wallet,Completed,2026-02-27 02:47:59
ORD-104524,CUST-11370,PROD-1113,Resistance Bands,Sports,1,293.05,293.05,Mexico,PayPal,Cancelled,2026-02-27 03:22:51
ORD-108767,CUST-10577,PROD-1116,Bluetooth Speaker,Electronics,5,292.27,1461.35,Australia,Credit Card,Completed,2026-02-27 04:18:19
ORD-109711,CUST-10444,PROD-1087,Dumbbell Set,Sports,2,69.05,138.1,Australia,PayPal,Completed,2026-02-27 04:28:02
ORD-100201,CUST-10782,PROD-1139,Mechanical Keyboard,Electronics,1,110.86,110.86,United Kingdom,Credit Card,Completed,2026-02-27 05:44:11
ORD-107649,CUST-11923,PROD-1042,Hoodie,Apparel,1,116.63,116.63,United Kingdom,Digital Wallet,Cancelled,2026-02-27 06:03:50
ORD-107783,CUST-10369,PROD-1059,Wireless Headphones,Electronics,2,246.5,493,Australia,Debit Card,Cancelled,2026-02-27 07:10:25
ORD-106828,CUST-10977,PROD-1031,Jacket,Apparel,1,63.47,63.47,United Kingdom,Debit Card,Completed,2026-02-27 08:14:55
ORD-100823,CUST-11845,PROD-1061,Coffee Maker,Home,1,26.01,26.01,Brazil,Debit Card,Completed,2026-02-27 09:29:47
ORD-103877,CUST-10134,PROD-1084,Resistance Bands,Sports,2,213.38,426.76,United States,PayPal,Cancelled,2026-02-27 09:34:38
ORD-106127,CUST-11167,PROD-1062,Coffee Maker,Home,1,51.67,51.67,United States,Credit Card,Processing,2026-02-27 10:12:06
ORD-106330,CUST-10537,PROD-1041,Bluetooth Speaker,Electronics,2,293.87,587.74,United States,Credit Card,Completed,2026-02-27 10:57:35
ORD-102013,CUST-10431,PROD-1125,Bluetooth Speaker,Electronics,4,581.41,2325.64,United Kingdom,PayPal,Processing,2026-02-27 11:12:00
ORD-104547,CUST-10910,PROD-1130,Hoodie,Apparel,1,156.5,156.5,Germany,Credit Card,Completed,2026-02-27 11:19:50
ORD-108520,CUST-10565,PROD-1031,Kitchen Scale,Home,1,217.55,217.55,Canada,Debit Card,Cancelled,2026-02-27 12:05:17
ORD-102718,CUST-10685,PROD-1130,Resistance Bands,Sports,2,185.55,371.1,Australia,Credit Card,Completed,2026-02-27 12:12:57
ORD-107959,CUST-10584,PROD-1105,Smart Watch,Electronics,3,299.91,899.73,United States,Debit Card,Cancelled,2026-02-27 12:18:29
ORD-108370,CUST-11710,PROD-1051,Bluetooth Speaker,Electronics,2,203.52,407.04,Mexico,PayPal,Processing,2026-02-27 12:18:38
ORD-103122,CUST-10004,PROD-1027,Smart Watch,Electronics,4,540.54,2162.16,Mexico,Debit Card,Processing,2026-02-27 12:20:46
ORD-103953,CUST-10506,PROD-1003,Bluetooth Speaker,Electronics,3,850.34,2551.02,Spain,Credit Card,Completed,2026-02-27 12:54:02
ORD-103976,CUST-10656,PROD-1077,Air Fryer,Home,2,415.79,831.58,United States,Credit Card,Completed,2026-02-27 13:08:10
ORD-108933,CUST-11698,PROD-1010,Running Shoes,Apparel,1,204.92,204.92,Germany,Debit Card,Processing,2026-02-27 13:14:38
ORD-108393,CUST-12421,PROD-1083,Dumbbell Set,Sports,1,227.92,227.92,Mexico,Debit Card,Completed,2026-02-27 13:35:18
ORD-102702,CUST-11485,PROD-1150,Smart Watch,Electronics,1,687.73,687.73,Mexico,Credit Card,Completed,2026-02-27 14:41:18
ORD-100269,CUST-11547,PROD-1096,Kitchen Scale,Home,4,135.09,540.36,Australia,Debit Card,Completed,2026-02-27 14:48:39
ORD-107570,CUST-10927,PROD-1132,Desk Lamp,Home,1,357.52,357.52,United States,Debit Card,Completed,2026-02-27 15:54:51
ORD-100690,CUST-11076,PROD-1046,Desk Lamp,Home,1,357.32,357.32,United States,Credit Card,Completed,2026-02-27 16:39:19
ORD-109408,CUST-10277,PROD-1133,Bluetooth Speaker,Electronics,5,563.65,2818.25,United States,Credit Card,Completed,2026-02-27 17:25:13
ORD-105878,CUST-11876,PROD-1042,Air Fryer,Home,1,216.34,216.34,Mexico,Credit Card,Completed,2026-02-27 17:52:07
ORD-107303,CUST-12342,PROD-1117,Cloud Computing Basics,Books,4,49.32,197.28,Australia,Credit Card,Completed,2026-02-27 18:16:17
ORD-106013,CUST-10448,PROD-1019,Jeans,Apparel,3,172.66,517.98,Mexico,Debit Card,Processing,2026-02-27 18:16:52
ORD-109115,CUST-10370,PROD-1135,Desk Lamp,Home,1,352.89,352.89,Mexico,Digital Wallet,Processing,2026-02-27 19:02:33
ORD-104580,CUST-12376,PROD-1134,Cloud Computing Basics,Books,1,46.02,46.02,United States,Credit Card,Completed,2026-02-27 19:07:07
ORD-103027,CUST-11127,PROD-1065,Jacket,Apparel,2,48.17,96.34,Germany,PayPal,Completed,2026-02-27 19:18:02
ORD-107093,CUST-11667,PROD-1044,USB-C Hub,Electronics,1,573.99,573.99,Brazil,Bank Transfer,Completed,2026-02-27 19:53:38
ORD-100685,CUST-10596,PROD-1090,Running Shoes,Apparel,1,143.31,143.31,United States,Debit Card,Completed,2026-02-27 20:06:23
ORD-102504,CUST-10677,PROD-1140,Mechanical Keyboard,Electronics,1,800.58,800.58,United States,PayPal,Completed,2026-02-27 20:47:48
ORD-101217,CUST-10177,PROD-1047,Running Shoes,Apparel,2,82.5,165,United States,PayPal,Completed,2026-02-27 21:01:20
ORD-109730,CUST-12377,PROD-1023,Bluetooth Speaker,Electronics,2,699.83,1399.66,Canada,Digital Wallet,Cancelled,2026-02-27 21:02:50
ORD-100300,CUST-10665,PROD-1047,Mechanical Keyboard,Electronics,1,223.58,223.58,Australia,Credit Card,Shipped,2026-02-27 21:16:42
ORD-106721,CUST-11872,PROD-1007,Smart Watch,Electronics,1,754.32,754.32,United States,Digital Wallet,Cancelled,2026-02-27 21:27:34
ORD-108830,CUST-10431,PROD-1102,Kitchen Scale,Home,4,391.88,1567.52,United Kingdom,Credit Card,Shipped,2026-02-27 21:49:35
ORD-102925,CUST-10112,PROD-1101,Data Engineering Guide,Books,2,76.3,152.6,United States,Digital Wallet,Shipped,2026-02-27 21:53:13
ORD-104618,CUST-10649,PROD-1139,Desk Lamp,Home,1,416.29,416.29,United States,Credit Card,Completed,2026-02-27 23:36:45
ORD-101782,CUST-11250,PROD-1150,Vacuum Cleaner,Home,1,447.66,447.66,United States,Credit Card,Shipped,2026-02-27 23:43:08
ORD-103135,CUST-10526,PROD-1147,Jacket,Apparel,1,154.93,154.93,Mexico,Debit Card,Processing,2026-02-28 00:34:54
ORD-102233,CUST-12013,PROD-1040,Resistance Bands,Sports,1,115.47,115.47,United States,Credit Card,Completed,2026-02-28 00:37:02
ORD-105170,CUST-11219,PROD-1105,Vacuum Cleaner,Home,1,61.74,61.74,Mexico,PayPal,Completed,2026-02-28 01:34:21
ORD-104443,CUST-10107,PROD-1010,Desk Lamp,Home,1,342.2,342.2,Spain,PayPal,Completed,2026-02-28 02:17:21
ORD-100415,CUST-12474,PROD-1150,Desk Lamp,Home,1,445.51,445.51,United States,Digital Wallet,Completed,2026-02-28 03:22:01
ORD-107516,CUST-10738,PROD-1006,Air Fryer,Home,2,380.16,760.32,Australia,Bank Transfer,Cancelled,2026-02-28 04:49:53
ORD-104728,CUST-11024,PROD-1119,Dumbbell Set,Sports,1,241.4,241.4,United States,PayPal,Completed,2026-02-28 05:12:55
ORD-106867,CUST-11238,PROD-1110,Bluetooth Speaker,Electronics,2,191.7,383.4,Canada,Digital Wallet,Cancelled,2026-02-28 05:52:00
ORD-106851,CUST-11730,PROD-1006,SQL Mastery,Books,1,28.66,28.66,United States,PayPal,Completed,2026-02-28 07:27:32
ORD-106232,CUST-10311,PROD-1138,Running Shoes,Apparel,2,74.5,149,Brazil,Bank Transfer,Cancelled,2026-02-28 07:52:20
ORD-106809,CUST-12016,PROD-1041,Kitchen Scale,Home,2,329.56,659.12,Germany,PayPal,Completed,2026-02-28 07:59:11
ORD-102250,CUST-10935,PROD-1084,USB-C Hub,Electronics,1,598.26,598.26,Brazil,Credit Card,Processing,2026-02-28 08:27:31
ORD-103159,CUST-10528,PROD-1006,Coffee Maker,Home,1,379.16,379.16,United States,PayPal,Completed,2026-02-28 08:59:08
ORD-107519,CUST-10356,PROD-1112,Wireless Headphones,Electronics,1,144.02,144.02,Spain,PayPal,Completed,2026-02-28 09:22:15
ORD-103519,CUST-12204,PROD-1021,Wireless Headphones,Electronics,1,862.3,862.3,Mexico,Debit Card,Completed,2026-02-28 09:31:21
ORD-103719,CUST-10466,PROD-1138,Bluetooth Speaker,Electronics,1,552.6,552.6,Canada,Debit Card,Cancelled,2026-02-28 09:34:15
ORD-103292,CUST-12178,PROD-1035,Kitchen Scale,Home,1,53.67,53.67,Brazil,Credit Card,Completed,2026-02-28 10:13:26
ORD-107872,CUST-11663,PROD-1131,Python Handbook,Books,2,33.83,67.66,Mexico,Credit Card,Completed,2026-02-28 10:35:56
ORD-103116,CUST-12420,PROD-1026,Training Gloves,Sports,3,230.17,690.51,Brazil,Debit Card,Completed,2026-02-28 12:44:59
ORD-103750,CUST-10102,PROD-1059,Python Handbook,Books,1,31.59,31.59,United States,PayPal,Completed,2026-02-28 13:01:05
ORD-104055,CUST-12109,PROD-1146,USB-C Hub,Electronics,2,216.71,433.42,Australia,Debit Card,Completed,2026-02-28 13:58:23
ORD-106790,CUST-10666,PROD-1043,Training Gloves,Sports,1,249.91,249.91,United States,Credit Card,Completed,2026-02-28 14:06:56
ORD-106852,CUST-11485,PROD-1037,Cloud Computing Basics,Books,2,36.84,73.68,United States,Credit Card,Completed,2026-02-28 14:08:13
ORD-100051,CUST-10798,PROD-1069,Dumbbell Set,Sports,1,130.17,130.17,Germany,PayPal,Completed,2026-02-28 14:16:52
ORD-103664,CUST-12311,PROD-1078,Running Shoes,Apparel,3,216.73,650.19,Australia,Credit Card,Completed,2026-02-28 15:14:02
ORD-107058,CUST-10133,PROD-1021,Kafka in Action,Books,2,71.42,142.84,United States,Debit Card,Cancelled,2026-02-28 15:14:23
ORD-102039,CUST-11302,PROD-1047,Mechanical Keyboard,Electronics,1,636.89,636.89,United States,Credit Card,Shipped,2026-02-28 15:23:42
ORD-104777,CUST-11966,PROD-1086,Kitchen Scale,Home,1,82.75,82.75,United States,Debit Card,Completed,2026-02-28 15:44:03
ORD-109131,CUST-11881,PROD-1008,Sports Bottle,Sports,1,145.69,145.69,Germany,Debit Card,Cancelled,2026-02-28 15:45:48
ORD-102692,CUST-11585,PROD-1127,Wireless Headphones,Electronics,1,134.96,134.96,Mexico,PayPal,Completed,2026-02-28 16:19:47
ORD-100233,CUST-12164,PROD-1050,Desk Lamp,Home,2,421.88,843.76,Spain,Debit Card,Cancelled,2026-02-28 16:25:43
ORD-108619,CUST-12456,PROD-1007,Smart Watch,Electronics,1,253.72,253.72,Mexico,Credit Card,Completed,2026-02-28 16:30:00
ORD-109393,CUST-11526,PROD-1097,Yoga Mat,Sports,1,13.54,13.54,United States,Debit Card,Cancelled,2026-02-28 16:53:02
ORD-106992,CUST-12347,PROD-1022,Bluetooth Speaker,Electronics,2,210.35,420.7,Mexico,PayPal,Processing,2026-02-28 17:28:32
ORD-104655,CUST-11766,PROD-1029,Wireless Headphones,Electronics,1,514.86,514.86,Mexico,Bank Transfer,Completed,2026-02-28 17:37:54
ORD-104388,CUST-11734,PROD-1076,Smart Watch,Electronics,1,595.62,595.62,Mexico,Credit Card,Completed,2026-02-28 18:14:51
ORD-109805,CUST-10057,PROD-1048,Training Gloves,Sports,1,31.96,31.96,United States,Credit Card,Processing,2026-02-28 18:43:13
ORD-105772,CUST-10898,PROD-1071,Mechanical Keyboard,Electronics,3,898.96,2696.88,United States,Debit Card,Processing,2026-02-28 18:56:55
ORD-101426,CUST-10428,PROD-1144,Smart Watch,Electronics,3,804.28,2412.84,Brazil,PayPal,Completed,2026-02-28 18:59:09
ORD-103624,CUST-10512,PROD-1088,Wireless Headphones,Electronics,5,685.7,3428.5,United States,Credit Card,Cancelled,2026-02-28 20:22:23
ORD-103587,CUST-10677,PROD-1103,Dumbbell Set,Sports,1,73.33,73.33,Mexico,PayPal,Completed,2026-02-28 22:04:45
ORD-108577,CUST-11560,PROD-1142,Smart Watch,Electronics,2,802.15,1604.3,United States,Credit Card,Completed,2026-02-28 22:59:16
ORD-103163,CUST-11613,PROD-1111,Jeans,Apparel,1,117.28,117.28,Canada,Credit Card,Completed,2026-02-28 23:17:43
ORD-108963,CUST-11924,PROD-1003,Wireless Headphones,Electronics,1,662.21,662.21,Germany,Debit Card,Completed,2026-02-28 23:25:06
ORD-100379,CUST-11572,PROD-1089,Vacuum Cleaner,Home,1,75.11,75.11,Mexico,Digital Wallet,Shipped,2026-02-28 23:43:29
ORD-100946,CUST-12234,PROD-1032,Bluetooth Speaker,Electronics,2,569.86,1139.72,United States,Debit Card,Cancelled,2026-03-01 00:08:45
ORD-103276,CUST-10587,PROD-1140,Training Gloves,Sports,1,129.09,129.09,United States,Credit Card,Completed,2026-03-01 01:10:19
ORD-102242,CUST-11197,PROD-1008,T-Shirt,Apparel,1,199.23,199.23,Australia,Credit Card,Processing,2026-03-01 01:11:23
ORD-109228,CUST-12015,PROD-1142,Vacuum Cleaner,Home,2,372.55,745.1,United Kingdom,Credit Card,Completed,2026-03-01 01:15:52
ORD-102755,CUST-12303,PROD-1028,Coffee Maker,Home,3,163.83,491.49,United States,Credit Card,Completed,2026-03-01 02:51:04
ORD-106234,CUST-11127,PROD-1113,Coffee Maker,Home,1,170.41,170.41,United States,PayPal,Completed,2026-03-01 02:57:10
ORD-109860,CUST-10730,PROD-1065,Resistance Bands,Sports,2,185.12,370.24,Spain,Debit Card,Completed,2026-03-01 03:24:08
ORD-107045,CUST-12372,PROD-1014,Coffee Maker,Home,2,415.97,831.94,Mexico,PayPal,Cancelled,2026-03-01 04:41:23
ORD-105542,CUST-10053,PROD-1033,Dumbbell Set,Sports,2,32.75,65.5,Canada,Debit Card,Shipped,2026-03-01 06:15:24
ORD-108128,CUST-10005,PROD-1139,Sports Bottle,Sports,1,212.27,212.27,United States,PayPal,Completed,2026-03-01 06:15:35
ORD-102598,CUST-10785,PROD-1118,Desk Lamp,Home,1,37.05,37.05,Germany,Digital Wallet,Completed,2026-03-01 06:52:10
ORD-104104,CUST-11613,PROD-1040,Kitchen Scale,Home,1,179.41,179.41,United States,Credit Card,Completed,2026-03-01 08:18:31
ORD-103857,CUST-11319,PROD-1058,T-Shirt,Apparel,2,168.08,336.16,United States,PayPal,Cancelled,2026-03-01 09:13:20
ORD-104817,CUST-10669,PROD-1149,Dumbbell Set,Sports,4,14.59,58.36,Mexico,Debit Card,Completed,2026-03-01 09:16:38
ORD-107626,CUST-11707,PROD-1047,Cloud Computing Basics,Books,1,20.47,20.47,Canada,Credit Card,Completed,2026-03-01 13:02:46
ORD-107469,CUST-11173,PROD-1028,Coffee Maker,Home,1,128.38,128.38,United States,Debit Card,Completed,2026-03-01 13:52:00
ORD-104804,CUST-10895,PROD-1110,Resistance Bands,Sports,3,236.36,709.08,United States,Credit Card,Completed,2026-03-01 14:18:02
ORD-101306,CUST-11980,PROD-1146,Yoga Mat,Sports,2,158.21,316.42,Germany,Digital Wallet,Completed,2026-03-01 14:45:55
ORD-108484,CUST-10983,PROD-1138,Resistance Bands,Sports,2,244.85,489.7,Mexico,PayPal,Completed,2026-03-01 15:22:03
ORD-105837,CUST-11346,PROD-1037,Vacuum Cleaner,Home,3,117.72,353.16,Australia,Credit Card,Shipped,2026-03-01 16:19:00
ORD-103886,CUST-12002,PROD-1131,Kafka in Action,Books,3,65.04,195.12,United States,Credit Card,Completed,2026-03-01 16:30:23
ORD-101285,CUST-12136,PROD-1119,Jacket,Apparel,1,211.41,211.41,United States,Credit Card,Completed,2026-03-01 18:05:59
ORD-106858,CUST-10540,PROD-1042,Python Handbook,Books,2,15.15,30.3,United States,Debit Card,Shipped,2026-03-01 18:06:33
ORD-101631,CUST-11732,PROD-1142,Air Fryer,Home,3,220.49,661.47,Mexico,Credit Card,Shipped,2026-03-01 18:40:59
ORD-105342,CUST-10295,PROD-1116,Bluetooth Speaker,Electronics,1,718.89,718.89,Australia,PayPal,Completed,2026-03-01 19:01:32
ORD-103880,CUST-12425,PROD-1119,T-Shirt,Apparel,3,102.86,308.58,Canada,Credit Card,Completed,2026-03-01 19:13:19
ORD-101400,CUST-12004,PROD-1032,USB-C Hub,Electronics,1,141.99,141.99,Canada,Credit Card,Completed,2026-03-01 20:56:47
ORD-101835,CUST-12347,PROD-1108,T-Shirt,Apparel,2,84.33,168.66,United Kingdom,Credit Card,Shipped,2026-03-01 21:05:10
ORD-101359,CUST-10288,PROD-1027,Jeans,Apparel,1,120.35,120.35,Australia,Credit Card,Shipped,2026-03-01 21:07:34
ORD-104158,CUST-11605,PROD-1016,Kafka in Action,Books,2,22.33,44.66,Mexico,Debit Card,Completed,2026-03-01 21:14:01
ORD-104987,CUST-12187,PROD-1132,Hoodie,Apparel,1,195.59,195.59,Mexico,PayPal,Completed,2026-03-01 22:32:06
ORD-103404,CUST-10207,PROD-1108,Sports Bottle,Sports,1,281.79,281.79,United States,Credit Card,Completed,2026-03-01 23:19:24
ORD-108871,CUST-12325,PROD-1104,Smart Watch,Electronics,2,521.33,1042.66,United States,Credit Card,Completed,2026-03-01 23:43:31
ORD-109175,CUST-12235,PROD-1052,Smart Watch,Electronics,1,191.1,191.1,Australia,Credit Card,Cancelled,2026-03-02 02:15:02
ORD-102816,CUST-11690,PROD-1112,Kitchen Scale,Home,1,65.53,65.53,United Kingdom,Bank Transfer,Cancelled,2026-03-02 02:30:09
ORD-101088,CUST-11738,PROD-1002,Kafka in Action,Books,2,65.45,130.9,Mexico,Debit Card,Processing,2026-03-02 03:11:22
ORD-102595,CUST-10071,PROD-1126,Yoga Mat,Sports,5,117.73,588.65,United Kingdom,PayPal,Completed,2026-03-02 04:26:15
ORD-108396,CUST-12179,PROD-1047,Hoodie,Apparel,2,204.09,408.18,Australia,Credit Card,Completed,2026-03-02 05:20:58
ORD-105219,CUST-12269,PROD-1141,Mechanical Keyboard,Electronics,1,115.87,115.87,United States,Debit Card,Completed,2026-03-02 06:49:50
ORD-100094,CUST-11735,PROD-1121,Dumbbell Set,Sports,2,275.6,551.2,Australia,PayPal,Cancelled,2026-03-02 07:05:21
ORD-101030,CUST-11757,PROD-1027,Bluetooth Speaker,Electronics,2,366.91,733.82,Mexico,Bank Transfer,Shipped,2026-03-02 07:11:00
ORD-103743,CUST-10510,PROD-1124,Mechanical Keyboard,Electronics,2,291.03,582.06,Canada,Credit Card,Shipped,2026-03-02 09:55:15
ORD-109624,CUST-10617,PROD-1022,Air Fryer,Home,1,228.79,228.79,United States,Credit Card,Processing,2026-03-02 10:36:41
ORD-109569,CUST-12282,PROD-1073,Dumbbell Set,Sports,1,159.96,159.96,Mexico,Credit Card,Cancelled,2026-03-02 10:45:38
ORD-104472,CUST-10418,PROD-1043,Smart Watch,Electronics,1,468.75,468.75,United States,PayPal,Completed,2026-03-02 11:00:31
ORD-103673,CUST-10284,PROD-1078,Mechanical Keyboard,Electronics,1,353.24,353.24,United Kingdom,Credit Card,Completed,2026-03-02 12:25:48
ORD-106484,CUST-12007,PROD-1142,Bluetooth Speaker,Electronics,1,210.26,210.26,United States,Credit Card,Completed,2026-03-02 13:32:50
ORD-103084,CUST-11726,PROD-1085,Resistance Bands,Sports,2,105.5,211,Mexico,Credit Card,Cancelled,2026-03-02 13:35:35
ORD-104670,CUST-11382,PROD-1013,Coffee Maker,Home,3,414.08,1242.24,United Kingdom,Credit Card,Shipped,2026-03-02 14:29:16
ORD-100306,CUST-10200,PROD-1144,Running Shoes,Apparel,1,17.7,17.7,Mexico,Digital Wallet,Processing,2026-03-02 14:43:09
ORD-105306,CUST-11240,PROD-1086,Coffee Maker,Home,3,444.71,1334.13,Mexico,PayPal,Shipped,2026-03-02 14:53:08
ORD-102088,CUST-10725,PROD-1045,Dumbbell Set,Sports,1,255.86,255.86,Spain,PayPal,Completed,2026-03-02 15:16:33
ORD-103771,CUST-10416,PROD-1028,Kafka in Action,Books,1,52.9,52.9,Canada,Debit Card,Completed,2026-03-02 15:50:20
ORD-109721,CUST-11079,PROD-1044,Kitchen Scale,Home,4,97.12,388.48,United States,Credit Card,Completed,2026-03-02 16:17:01
ORD-100532,CUST-11204,PROD-1095,Kafka in Action,Books,3,38.27,114.81,United Kingdom,Debit Card,Processing,2026-03-02 16:42:58
ORD-109050,CUST-11970,PROD-1098,Training Gloves,Sports,1,179.58,179.58,Brazil,PayPal,Completed,2026-03-02 17:17:39
ORD-102534,CUST-11836,PROD-1109,Yoga Mat,Sports,2,46.65,93.3,Brazil,Credit Card,Processing,2026-03-02 17:28:10
ORD-101016,CUST-11419,PROD-1026,Mechanical Keyboard,Electronics,1,560.98,560.98,Brazil,Credit Card,Processing,2026-03-02 19:05:30
ORD-101363,CUST-12129,PROD-1010,Hoodie,Apparel,2,63.21,126.42,Germany,PayPal,Completed,2026-03-02 19:05:42
ORD-102590,CUST-12470,PROD-1130,Dumbbell Set,Sports,2,127.51,255.02,Australia,Credit Card,Completed,2026-03-02 19:08:06
ORD-104798,CUST-11847,PROD-1025,Wireless Headphones,Electronics,1,894.36,894.36,United States,Credit Card,Completed,2026-03-02 19:39:18
ORD-103799,CUST-10249,PROD-1068,Jacket,Apparel,1,124.15,124.15,Mexico,Bank Transfer,Shipped,2026-03-02 20:37:43
ORD-109325,CUST-11813,PROD-1041,SQL Mastery,Books,4,49.11,196.44,United States,Debit Card,Shipped,2026-03-02 21:15:19
ORD-104323,CUST-10476,PROD-1128,Vacuum Cleaner,Home,2,149.5,299,Mexico,Credit Card,Completed,2026-03-02 21:27:03
ORD-108905,CUST-11239,PROD-1079,T-Shirt,Apparel,4,147.55,590.2,United States,Debit Card,Processing,2026-03-02 21:49:18
ORD-100178,CUST-10132,PROD-1128,Kafka in Action,Books,1,31.4,31.4,Mexico,PayPal,Cancelled,2026-03-02 22:19:34
ORD-103594,CUST-10202,PROD-1087,Coffee Maker,Home,4,403.09,1612.36,Mexico,Credit Card,Completed,2026-03-02 22:43:08
ORD-108544,CUST-12070,PROD-1094,Kitchen Scale,Home,1,105.78,105.78,Mexico,Debit Card,Cancelled,2026-03-02 23:08:38
ORD-109919,CUST-11707,PROD-1048,Air Fryer,Home,1,340.73,340.73,Mexico,Debit Card,Completed,2026-03-02 23:32:29
ORD-109550,CUST-11681,PROD-1067,Smart Watch,Electronics,2,145.38,290.76,United Kingdom,Credit Card,Completed,2026-03-02 23:41:51
ORD-104767,CUST-11344,PROD-1055,USB-C Hub,Electronics,1,392.54,392.54,United States,PayPal,Completed,2026-03-03 02:09:35
ORD-100547,CUST-10140,PROD-1108,Hoodie,Apparel,3,214.99,644.97,Brazil,Digital Wallet,Shipped,2026-03-03 02:17:46
ORD-104313,CUST-11098,PROD-1147,Dumbbell Set,Sports,3,154.42,463.26,Spain,PayPal,Completed,2026-03-03 02:21:55
ORD-106628,CUST-11090,PROD-1005,Hoodie,Apparel,1,178.24,178.24,Mexico,Credit Card,Completed,2026-03-03 02:53:12
ORD-109831,CUST-10630,PROD-1120,Data Engineering Guide,Books,2,50.31,100.62,Mexico,Digital Wallet,Processing,2026-03-03 02:59:52
ORD-103232,CUST-12084,PROD-1037,Bluetooth Speaker,Electronics,1,563.21,563.21,Spain,Debit Card,Cancelled,2026-03-03 03:14:46
ORD-104894,CUST-11366,PROD-1026,Coffee Maker,Home,2,440.49,880.98,Canada,Credit Card,Completed,2026-03-03 04:29:14
ORD-100487,CUST-11475,PROD-1023,Vacuum Cleaner,Home,2,300.47,600.94,Mexico,PayPal,Completed,2026-03-03 04:59:34
ORD-106427,CUST-10919,PROD-1011,Sports Bottle,Sports,3,261.44,784.32,Germany,Credit Card,Shipped,2026-03-03 05:40:40
ORD-108789,CUST-12438,PROD-1021,T-Shirt,Apparel,3,94.88,284.64,Spain,Credit Card,Processing,2026-03-03 06:54:07
ORD-102977,CUST-12238,PROD-1081,USB-C Hub,Electronics,1,766.99,766.99,Germany,PayPal,Completed,2026-03-03 06:58:25
ORD-102388,CUST-11755,PROD-1095,Sports Bottle,Sports,3,51.06,153.18,Mexico,Credit Card,Cancelled,2026-03-03 07:10:05
ORD-106720,CUST-10795,PROD-1084,Dumbbell Set,Sports,2,281.17,562.34,United States,Credit Card,Shipped,2026-03-03 07:23:59
ORD-108863,CUST-10489,PROD-1067,Jeans,Apparel,1,61.88,61.88,United States,Credit Card,Completed,2026-03-03 10:07:43
